AgencyCd,SiteNo,Time,Original Parameter,Original Direction,Original Unit,Original Value,Accuracy Unit,Accuracy Value,Depth to Water Below Land Surface in ft.,Water level in feet relative to NAVD88,Comment,Observation Method,Data Provided by,
USGS,404518077575501,1968-02-07T00:00:00-00:00,,,ft,79.0,ft,Unknown,79.0,1067,,,
USGS,404518077575501,1968-02-08T00:00:00-00:00,,,ft,79.0,ft,Unknown,79.0,1067,,,
USGS,404518077575501,1968-02-09T00:00:00-00:00,,,ft,79.0,ft,Unknown,79.0,1067,,,
USGS,404518077575501,1968-02-10T00:00:00-00:00,,,ft,78.99,ft,Unknown,78.99,1067,,,
USGS,404518077575501,1968-02-15T00:00:00-00:00,,,ft,78.88,ft,Unknown,78.88,1067,,,
USGS,404518077575501,1968-02-16T00:00:00-00:00,,,ft,78.88,ft,Unknown,78.88,1067,,,
USGS,404518077575501,1968-02-17T00:00:00-00:00,,,ft,78.88,ft,Unknown,78.88,1067,,,
USGS,404518077575501,1968-02-18T00:00:00-00:00,,,ft,78.88,ft,Unknown,78.88,1067,,,
USGS,404518077575501,1968-02-19T00:00:00-00:00,,,ft,78.88,ft,Unknown,78.88,1067,,,
USGS,404518077575501,1968-02-20T00:00:00-00:00,,,ft,78.55,ft,Unknown,78.55,1067,,,
USGS,404518077575501,1968-02-21T00:00:00-00:00,,,ft,78.55,ft,Unknown,78.55,1067,,,
USGS,404518077575501,1968-02-22T00:00:00-00:00,,,ft,78.83,ft,Unknown,78.83,1067,,,
USGS,404518077575501,1968-02-23T00:00:00-00:00,,,ft,78.82,ft,Unknown,78.82,1067,,,
USGS,404518077575501,1968-02-24T00:00:00-00:00,,,ft,78.82,ft,Unknown,78.82,1067,,,
USGS,404518077575501,1968-02-25T00:00:00-00:00,,,ft,78.82,ft,Unknown,78.82,1067,,,
USGS,404518077575501,1968-02-26T00:00:00-00:00,,,ft,78.82,ft,Unknown,78.82,1067,,,
USGS,404518077575501,1968-02-27T00:00:00-00:00,,,ft,78.8,ft,Unknown,78.8,1067,,,
USGS,404518077575501,1968-02-28T00:00:00-00:00,,,ft,78.8,ft,Unknown,78.8,1067,,,
USGS,404518077575501,1968-02-29T00:00:00-00:00,,,ft,78.79,ft,Unknown,78.79,1067,,,
USGS,404518077575501,1968-03-01T00:00:00-00:00,,,ft,78.78,ft,Unknown,78.78,1067,,,
USGS,404518077575501,1968-03-02T00:00:00-00:00,,,ft,78.79,ft,Unknown,78.79,1067,,,
USGS,404518077575501,1968-03-03T00:00:00-00:00,,,ft,78.79,ft,Unknown,78.79,1067,,,
USGS,404518077575501,1968-03-04T00:00:00-00:00,,,ft,78.78,ft,Unknown,78.78,1067,,,
USGS,404518077575501,1968-03-05T00:00:00-00:00,,,ft,78.75,ft,Unknown,78.75,1067,,,
USGS,404518077575501,1968-03-06T00:00:00-00:00,,,ft,78.78,ft,Unknown,78.78,1067,,,
USGS,404518077575501,1968-03-07T00:00:00-00:00,,,ft,78.79,ft,Unknown,78.79,1067,,,
USGS,404518077575501,1968-03-08T00:00:00-00:00,,,ft,78.75,ft,Unknown,78.75,1067,,,
USGS,404518077575501,1968-03-09T00:00:00-00:00,,,ft,78.7,ft,Unknown,78.7,1067,,,
USGS,404518077575501,1968-03-10T00:00:00-00:00,,,ft,78.7,ft,Unknown,78.7,1067,,,
USGS,404518077575501,1968-03-11T00:00:00-00:00,,,ft,78.72,ft,Unknown,78.72,1067,,,
USGS,404518077575501,1968-03-12T00:00:00-00:00,,,ft,78.72,ft,Unknown,78.72,1067,,,
USGS,404518077575501,1968-03-13T00:00:00-00:00,,,ft,78.72,ft,Unknown,78.72,1067,,,
USGS,404518077575501,1968-03-14T00:00:00-00:00,,,ft,78.75,ft,Unknown,78.75,1067,,,
USGS,404518077575501,1968-03-15T00:00:00-00:00,,,ft,78.75,ft,Unknown,78.75,1067,,,
USGS,404518077575501,1968-03-16T00:00:00-00:00,,,ft,78.73,ft,Unknown,78.73,1067,,,
USGS,404518077575501,1968-03-17T00:00:00-00:00,,,ft,78.72,ft,Unknown,78.72,1067,,,
USGS,404518077575501,1968-03-18T00:00:00-00:00,,,ft,78.7,ft,Unknown,78.7,1067,,,
USGS,404518077575501,1968-03-19T00:00:00-00:00,,,ft,78.7,ft,Unknown,78.7,1067,,,
USGS,404518077575501,1968-03-20T00:00:00-00:00,,,ft,78.68,ft,Unknown,78.68,1067,,,
USGS,404518077575501,1968-03-21T00:00:00-00:00,,,ft,78.67,ft,Unknown,78.67,1067,,,
USGS,404518077575501,1968-03-22T00:00:00-00:00,,,ft,78.69,ft,Unknown,78.69,1067,,,
USGS,404518077575501,1968-03-23T00:00:00-00:00,,,ft,78.66,ft,Unknown,78.66,1067,,,
USGS,404518077575501,1968-03-24T00:00:00-00:00,,,ft,78.64,ft,Unknown,78.64,1067,,,
USGS,404518077575501,1968-03-25T00:00:00-00:00,,,ft,78.64,ft,Unknown,78.64,1067,,,
USGS,404518077575501,1968-03-26T00:00:00-00:00,,,ft,78.62,ft,Unknown,78.62,1067,,,
USGS,404518077575501,1968-03-27T00:00:00-00:00,,,ft,78.6,ft,Unknown,78.6,1067,,,
USGS,404518077575501,1968-03-28T00:00:00-00:00,,,ft,78.59,ft,Unknown,78.59,1067,,,
USGS,404518077575501,1968-03-29T00:00:00-00:00,,,ft,78.58,ft,Unknown,78.58,1067,,,
USGS,404518077575501,1968-03-30T00:00:00-00:00,,,ft,78.56,ft,Unknown,78.56,1067,,,
USGS,404518077575501,1968-03-31T00:00:00-00:00,,,ft,78.55,ft,Unknown,78.55,1067,,,
USGS,404518077575501,1968-04-01T00:00:00-00:00,,,ft,78.54,ft,Unknown,78.54,1067,,,
USGS,404518077575501,1968-04-02T00:00:00-00:00,,,ft,78.54,ft,Unknown,78.54,1067,,,
USGS,404518077575501,1968-04-03T00:00:00-00:00,,,ft,78.51,ft,Unknown,78.51,1067,,,
USGS,404518077575501,1968-04-04T00:00:00-00:00,,,ft,78.46,ft,Unknown,78.46,1068,,,
USGS,404518077575501,1968-04-05T00:00:00-00:00,,,ft,78.47,ft,Unknown,78.47,1068,,,
USGS,404518077575501,1968-04-06T00:00:00-00:00,,,ft,78.47,ft,Unknown,78.47,1068,,,
USGS,404518077575501,1968-04-07T00:00:00-00:00,,,ft,78.45,ft,Unknown,78.45,1068,,,
USGS,404518077575501,1968-04-08T00:00:00-00:00,,,ft,78.42,ft,Unknown,78.42,1068,,,
USGS,404518077575501,1968-04-09T00:00:00-00:00,,,ft,78.42,ft,Unknown,78.42,1068,,,
USGS,404518077575501,1968-04-10T00:00:00-00:00,,,ft,78.42,ft,Unknown,78.42,1068,,,
USGS,404518077575501,1968-04-11T00:00:00-00:00,,,ft,78.4,ft,Unknown,78.4,1068,,,
USGS,404518077575501,1968-04-12T00:00:00-00:00,,,ft,78.41,ft,Unknown,78.41,1068,,,
USGS,404518077575501,1968-04-13T00:00:00-00:00,,,ft,78.39,ft,Unknown,78.39,1068,,,
USGS,404518077575501,1968-04-14T00:00:00-00:00,,,ft,78.38,ft,Unknown,78.38,1068,,,
USGS,404518077575501,1968-04-15T00:00:00-00:00,,,ft,78.36,ft,Unknown,78.36,1068,,,
USGS,404518077575501,1968-04-16T00:00:00-00:00,,,ft,78.34,ft,Unknown,78.34,1068,,,
USGS,404518077575501,1968-04-17T00:00:00-00:00,,,ft,78.35,ft,Unknown,78.35,1068,,,
USGS,404518077575501,1968-04-18T00:00:00-00:00,,,ft,78.34,ft,Unknown,78.34,1068,,,
USGS,404518077575501,1968-04-19T00:00:00-00:00,,,ft,78.32,ft,Unknown,78.32,1068,,,
USGS,404518077575501,1968-04-20T00:00:00-00:00,,,ft,78.31,ft,Unknown,78.31,1068,,,
USGS,404518077575501,1968-04-21T00:00:00-00:00,,,ft,78.3,ft,Unknown,78.3,1068,,,
USGS,404518077575501,1968-04-22T00:00:00-00:00,,,ft,78.38,ft,Unknown,78.38,1068,,,
USGS,404518077575501,1968-04-23T00:00:00-00:00,,,ft,78.38,ft,Unknown,78.38,1068,,,
USGS,404518077575501,1968-04-24T00:00:00-00:00,,,ft,78.26,ft,Unknown,78.26,1068,,,
USGS,404518077575501,1968-04-25T00:00:00-00:00,,,ft,78.25,ft,Unknown,78.25,1068,,,
USGS,404518077575501,1968-04-26T00:00:00-00:00,,,ft,78.24,ft,Unknown,78.24,1068,,,
USGS,404518077575501,1968-04-27T00:00:00-00:00,,,ft,78.23,ft,Unknown,78.23,1068,,,
USGS,404518077575501,1968-04-28T00:00:00-00:00,,,ft,78.24,ft,Unknown,78.24,1068,,,
USGS,404518077575501,1968-04-29T00:00:00-00:00,,,ft,78.22,ft,Unknown,78.22,1068,,,
USGS,404518077575501,1968-04-30T00:00:00-00:00,,,ft,78.21,ft,Unknown,78.21,1068,,,
USGS,404518077575501,1968-05-01T00:00:00-00:00,,,ft,78.18,ft,Unknown,78.18,1068,,,
USGS,404518077575501,1968-05-02T00:00:00-00:00,,,ft,78.18,ft,Unknown,78.18,1068,,,
USGS,404518077575501,1968-05-03T00:00:00-00:00,,,ft,78.17,ft,Unknown,78.17,1068,,,
USGS,404518077575501,1968-05-04T00:00:00-00:00,,,ft,78.16,ft,Unknown,78.16,1068,,,
USGS,404518077575501,1968-05-05T00:00:00-00:00,,,ft,78.16,ft,Unknown,78.16,1068,,,
USGS,404518077575501,1968-05-06T00:00:00-00:00,,,ft,78.16,ft,Unknown,78.16,1068,,,
USGS,404518077575501,1968-05-07T00:00:00-00:00,,,ft,78.18,ft,Unknown,78.18,1068,,,
USGS,404518077575501,1968-05-08T00:00:00-00:00,,,ft,78.16,ft,Unknown,78.16,1068,,,
USGS,404518077575501,1968-05-09T00:00:00-00:00,,,ft,78.13,ft,Unknown,78.13,1068,,,
USGS,404518077575501,1968-05-10T00:00:00-00:00,,,ft,78.11,ft,Unknown,78.11,1068,,,
USGS,404518077575501,1968-05-11T00:00:00-00:00,,,ft,78.11,ft,Unknown,78.11,1068,,,
USGS,404518077575501,1968-05-12T00:00:00-00:00,,,ft,78.09,ft,Unknown,78.09,1068,,,
USGS,404518077575501,1968-05-13T00:00:00-00:00,,,ft,78.09,ft,Unknown,78.09,1068,,,
USGS,404518077575501,1968-05-14T00:00:00-00:00,,,ft,78.09,ft,Unknown,78.09,1068,,,
USGS,404518077575501,1968-05-15T00:00:00-00:00,,,ft,78.07,ft,Unknown,78.07,1068,,,
USGS,404518077575501,1968-05-16T00:00:00-00:00,,,ft,78.05,ft,Unknown,78.05,1068,,,
USGS,404518077575501,1968-05-17T00:00:00-00:00,,,ft,78.02,ft,Unknown,78.02,1068,,,
USGS,404518077575501,1968-05-18T00:00:00-00:00,,,ft,78.01,ft,Unknown,78.01,1068,,,
USGS,404518077575501,1968-05-19T00:00:00-00:00,,,ft,78.01,ft,Unknown,78.01,1068,,,
USGS,404518077575501,1968-05-20T00:00:00-00:00,,,ft,77.98,ft,Unknown,77.98,1068,,,
USGS,404518077575501,1968-05-21T00:00:00-00:00,,,ft,77.97,ft,Unknown,77.97,1068,,,
USGS,404518077575501,1968-05-22T00:00:00-00:00,,,ft,77.96,ft,Unknown,77.96,1068,,,
USGS,404518077575501,1968-05-23T00:00:00-00:00,,,ft,77.96,ft,Unknown,77.96,1068,,,
USGS,404518077575501,1968-05-24T00:00:00-00:00,,,ft,77.94,ft,Unknown,77.94,1068,,,
USGS,404518077575501,1968-05-25T00:00:00-00:00,,,ft,77.94,ft,Unknown,77.94,1068,,,
USGS,404518077575501,1968-05-26T00:00:00-00:00,,,ft,77.9,ft,Unknown,77.9,1068,,,
USGS,404518077575501,1968-05-27T00:00:00-00:00,,,ft,77.89,ft,Unknown,77.89,1068,,,
USGS,404518077575501,1968-05-28T00:00:00-00:00,,,ft,77.88,ft,Unknown,77.88,1068,,,
USGS,404518077575501,1968-05-29T00:00:00-00:00,,,ft,77.84,ft,Unknown,77.84,1068,,,
USGS,404518077575501,1968-05-30T00:00:00-00:00,,,ft,77.8,ft,Unknown,77.8,1068,,,
USGS,404518077575501,1968-05-31T00:00:00-00:00,,,ft,77.75,ft,Unknown,77.75,1068,,,
USGS,404518077575501,1968-06-01T00:00:00-00:00,,,ft,77.69,ft,Unknown,77.69,1068,,,
USGS,404518077575501,1968-06-02T00:00:00-00:00,,,ft,77.6,ft,Unknown,77.6,1068,,,
USGS,404518077575501,1968-06-03T00:00:00-00:00,,,ft,77.55,ft,Unknown,77.55,1068,,,
USGS,404518077575501,1968-06-04T00:00:00-00:00,,,ft,77.5,ft,Unknown,77.5,1069,,,
USGS,404518077575501,1968-06-05T00:00:00-00:00,,,ft,77.45,ft,Unknown,77.45,1069,,,
USGS,404518077575501,1968-06-06T00:00:00-00:00,,,ft,77.41,ft,Unknown,77.41,1069,,,
USGS,404518077575501,1968-06-07T00:00:00-00:00,,,ft,77.37,ft,Unknown,77.37,1069,,,
USGS,404518077575501,1968-06-08T00:00:00-00:00,,,ft,77.34,ft,Unknown,77.34,1069,,,
USGS,404518077575501,1968-06-09T00:00:00-00:00,,,ft,77.32,ft,Unknown,77.32,1069,,,
USGS,404518077575501,1968-06-10T00:00:00-00:00,,,ft,77.28,ft,Unknown,77.28,1069,,,
USGS,404518077575501,1968-06-11T00:00:00-00:00,,,ft,77.26,ft,Unknown,77.26,1069,,,
USGS,404518077575501,1968-06-12T00:00:00-00:00,,,ft,77.23,ft,Unknown,77.23,1069,,,
USGS,404518077575501,1968-06-13T00:00:00-00:00,,,ft,77.2,ft,Unknown,77.2,1069,,,
USGS,404518077575501,1968-06-14T00:00:00-00:00,,,ft,77.19,ft,Unknown,77.19,1069,,,
USGS,404518077575501,1968-06-15T00:00:00-00:00,,,ft,77.16,ft,Unknown,77.16,1069,,,
USGS,404518077575501,1968-06-16T00:00:00-00:00,,,ft,77.14,ft,Unknown,77.14,1069,,,
USGS,404518077575501,1968-06-17T00:00:00-00:00,,,ft,77.12,ft,Unknown,77.12,1069,,,
USGS,404518077575501,1968-06-18T00:00:00-00:00,,,ft,77.09,ft,Unknown,77.09,1069,,,
USGS,404518077575501,1968-06-19T00:00:00-00:00,,,ft,77.07,ft,Unknown,77.07,1069,,,
USGS,404518077575501,1968-06-20T00:00:00-00:00,,,ft,77.02,ft,Unknown,77.02,1069,,,
USGS,404518077575501,1968-06-21T00:00:00-00:00,,,ft,77.01,ft,Unknown,77.01,1069,,,
USGS,404518077575501,1968-06-22T00:00:00-00:00,,,ft,76.97,ft,Unknown,76.97,1069,,,
USGS,404518077575501,1968-06-25T00:00:00-00:00,,,ft,76.87,ft,Unknown,76.87,1069,,,
USGS,404518077575501,1968-06-26T00:00:00-00:00,,,ft,76.85,ft,Unknown,76.85,1069,,,
USGS,404518077575501,1968-06-27T00:00:00-00:00,,,ft,76.82,ft,Unknown,76.82,1069,,,
USGS,404518077575501,1968-06-28T00:00:00-00:00,,,ft,76.81,ft,Unknown,76.81,1069,,,
USGS,404518077575501,1968-06-29T00:00:00-00:00,,,ft,76.78,ft,Unknown,76.78,1069,,,
USGS,404518077575501,1968-06-30T00:00:00-00:00,,,ft,76.74,ft,Unknown,76.74,1069,,,
USGS,404518077575501,1968-07-01T00:00:00-00:00,,,ft,76.71,ft,Unknown,76.71,1069,,,
USGS,404518077575501,1968-07-02T00:00:00-00:00,,,ft,76.67,ft,Unknown,76.67,1069,,,
USGS,404518077575501,1968-07-03T00:00:00-00:00,,,ft,76.65,ft,Unknown,76.65,1069,,,
USGS,404518077575501,1968-07-04T00:00:00-00:00,,,ft,76.63,ft,Unknown,76.63,1069,,,
USGS,404518077575501,1968-07-05T00:00:00-00:00,,,ft,76.6,ft,Unknown,76.6,1069,,,
USGS,404518077575501,1968-07-06T00:00:00-00:00,,,ft,76.58,ft,Unknown,76.58,1069,,,
USGS,404518077575501,1968-07-07T00:00:00-00:00,,,ft,76.54,ft,Unknown,76.54,1069,,,
USGS,404518077575501,1968-07-08T00:00:00-00:00,,,ft,76.51,ft,Unknown,76.51,1069,,,
USGS,404518077575501,1968-07-09T00:00:00-00:00,,,ft,76.47,ft,Unknown,76.47,1070,,,
USGS,404518077575501,1968-07-10T00:00:00-00:00,,,ft,76.44,ft,Unknown,76.44,1070,,,
USGS,404518077575501,1968-07-11T00:00:00-00:00,,,ft,76.42,ft,Unknown,76.42,1070,,,
USGS,404518077575501,1968-07-12T00:00:00-00:00,,,ft,76.38,ft,Unknown,76.38,1070,,,
USGS,404518077575501,1968-07-13T00:00:00-00:00,,,ft,76.36,ft,Unknown,76.36,1070,,,
USGS,404518077575501,1968-07-14T00:00:00-00:00,,,ft,76.33,ft,Unknown,76.33,1070,,,
USGS,404518077575501,1968-07-15T00:00:00-00:00,,,ft,76.35,ft,Unknown,76.35,1070,,,
USGS,404518077575501,1968-07-16T00:00:00-00:00,,,ft,76.27,ft,Unknown,76.27,1070,,,
USGS,404518077575501,1968-07-17T00:00:00-00:00,,,ft,76.24,ft,Unknown,76.24,1070,,,
USGS,404518077575501,1968-07-18T00:00:00-00:00,,,ft,76.21,ft,Unknown,76.21,1070,,,
USGS,404518077575501,1968-07-19T00:00:00-00:00,,,ft,76.18,ft,Unknown,76.18,1070,,,
USGS,404518077575501,1968-07-20T00:00:00-00:00,,,ft,76.16,ft,Unknown,76.16,1070,,,
USGS,404518077575501,1968-07-21T00:00:00-00:00,,,ft,76.14,ft,Unknown,76.14,1070,,,
USGS,404518077575501,1968-07-22T00:00:00-00:00,,,ft,76.12,ft,Unknown,76.12,1070,,,
USGS,404518077575501,1968-07-23T00:00:00-00:00,,,ft,76.09,ft,Unknown,76.09,1070,,,
USGS,404518077575501,1968-07-24T00:00:00-00:00,,,ft,76.06,ft,Unknown,76.06,1070,,,
USGS,404518077575501,1968-07-25T00:00:00-00:00,,,ft,76.04,ft,Unknown,76.04,1070,,,
USGS,404518077575501,1968-07-26T00:00:00-00:00,,,ft,76.03,ft,Unknown,76.03,1070,,,
USGS,404518077575501,1968-07-27T00:00:00-00:00,,,ft,76.0,ft,Unknown,76.0,1070,,,
USGS,404518077575501,1968-07-28T00:00:00-00:00,,,ft,75.95,ft,Unknown,75.95,1070,,,
USGS,404518077575501,1968-07-29T00:00:00-00:00,,,ft,75.94,ft,Unknown,75.94,1070,,,
USGS,404518077575501,1968-07-30T00:00:00-00:00,,,ft,75.93,ft,Unknown,75.93,1070,,,
USGS,404518077575501,1968-07-31T00:00:00-00:00,,,ft,75.9,ft,Unknown,75.9,1070,,,
USGS,404518077575501,1968-08-01T00:00:00-00:00,,,ft,75.87,ft,Unknown,75.87,1070,,,
USGS,404518077575501,1968-08-02T00:00:00-00:00,,,ft,75.83,ft,Unknown,75.83,1070,,,
USGS,404518077575501,1968-08-03T00:00:00-00:00,,,ft,75.81,ft,Unknown,75.81,1070,,,
USGS,404518077575501,1968-08-04T00:00:00-00:00,,,ft,75.79,ft,Unknown,75.79,1070,,,
USGS,404518077575501,1968-08-05T00:00:00-00:00,,,ft,75.76,ft,Unknown,75.76,1070,,,
USGS,404518077575501,1968-08-06T00:00:00-00:00,,,ft,75.74,ft,Unknown,75.74,1070,,,
USGS,404518077575501,1968-08-07T00:00:00-00:00,,,ft,75.71,ft,Unknown,75.71,1070,,,
USGS,404518077575501,1968-08-08T00:00:00-00:00,,,ft,75.66,ft,Unknown,75.66,1070,,,
USGS,404518077575501,1968-08-09T00:00:00-00:00,,,ft,75.65,ft,Unknown,75.65,1070,,,
USGS,404518077575501,1968-08-10T00:00:00-00:00,,,ft,75.6,ft,Unknown,75.6,1070,,,
USGS,404518077575501,1968-08-11T00:00:00-00:00,,,ft,75.58,ft,Unknown,75.58,1070,,,
USGS,404518077575501,1968-08-12T00:00:00-00:00,,,ft,75.57,ft,Unknown,75.57,1070,,,
USGS,404518077575501,1968-08-13T00:00:00-00:00,,,ft,75.54,ft,Unknown,75.54,1070,,,
USGS,404518077575501,1968-08-14T00:00:00-00:00,,,ft,75.51,ft,Unknown,75.51,1070,,,
USGS,404518077575501,1968-08-23T00:00:00-00:00,,,ft,75.29,ft,Unknown,75.29,1071,,,
USGS,404518077575501,1968-08-24T00:00:00-00:00,,,ft,75.29,ft,Unknown,75.29,1071,,,
USGS,404518077575501,1968-08-25T00:00:00-00:00,,,ft,75.25,ft,Unknown,75.25,1071,,,
USGS,404518077575501,1968-08-26T00:00:00-00:00,,,ft,75.23,ft,Unknown,75.23,1071,,,
USGS,404518077575501,1968-08-27T00:00:00-00:00,,,ft,75.23,ft,Unknown,75.23,1071,,,
USGS,404518077575501,1968-08-28T00:00:00-00:00,,,ft,75.22,ft,Unknown,75.22,1071,,,
USGS,404518077575501,1968-08-29T00:00:00-00:00,,,ft,75.21,ft,Unknown,75.21,1071,,,
USGS,404518077575501,1968-08-30T00:00:00-00:00,,,ft,75.19,ft,Unknown,75.19,1071,,,
USGS,404518077575501,1968-08-31T00:00:00-00:00,,,ft,75.16,ft,Unknown,75.16,1071,,,
USGS,404518077575501,1968-09-01T00:00:00-00:00,,,ft,75.14,ft,Unknown,75.14,1071,,,
USGS,404518077575501,1968-09-02T00:00:00-00:00,,,ft,75.12,ft,Unknown,75.12,1071,,,
USGS,404518077575501,1968-09-03T00:00:00-00:00,,,ft,75.11,ft,Unknown,75.11,1071,,,
USGS,404518077575501,1968-09-04T00:00:00-00:00,,,ft,75.1,ft,Unknown,75.1,1071,,,
USGS,404518077575501,1968-09-05T00:00:00-00:00,,,ft,75.08,ft,Unknown,75.08,1071,,,
USGS,404518077575501,1968-09-06T00:00:00-00:00,,,ft,75.06,ft,Unknown,75.06,1071,,,
USGS,404518077575501,1968-09-07T00:00:00-00:00,,,ft,75.04,ft,Unknown,75.04,1071,,,
USGS,404518077575501,1968-09-08T00:00:00-00:00,,,ft,75.04,ft,Unknown,75.04,1071,,,
USGS,404518077575501,1968-09-14T00:00:00-00:00,,,ft,74.93,ft,Unknown,74.93,1071,,,
USGS,404518077575501,1968-09-15T00:00:00-00:00,,,ft,74.92,ft,Unknown,74.92,1071,,,
USGS,404518077575501,1968-09-16T00:00:00-00:00,,,ft,74.91,ft,Unknown,74.91,1071,,,
USGS,404518077575501,1968-09-17T00:00:00-00:00,,,ft,74.89,ft,Unknown,74.89,1071,,,
USGS,404518077575501,1968-09-18T00:00:00-00:00,,,ft,74.87,ft,Unknown,74.87,1071,,,
USGS,404518077575501,1968-09-19T00:00:00-00:00,,,ft,74.85,ft,Unknown,74.85,1071,,,
USGS,404518077575501,1968-09-20T00:00:00-00:00,,,ft,74.86,ft,Unknown,74.86,1071,,,
USGS,404518077575501,1968-09-21T00:00:00-00:00,,,ft,74.84,ft,Unknown,74.84,1071,,,
USGS,404518077575501,1968-09-22T00:00:00-00:00,,,ft,74.83,ft,Unknown,74.83,1071,,,
USGS,404518077575501,1968-09-23T00:00:00-00:00,,,ft,74.81,ft,Unknown,74.81,1071,,,
USGS,404518077575501,1968-09-24T00:00:00-00:00,,,ft,74.79,ft,Unknown,74.79,1071,,,
USGS,404518077575501,1968-09-26T00:00:00-00:00,,,ft,74.79,ft,Unknown,74.79,1071,,,
USGS,404518077575501,1968-09-27T00:00:00-00:00,,,ft,74.79,ft,Unknown,74.79,1071,,,
USGS,404518077575501,1968-09-28T00:00:00-00:00,,,ft,74.79,ft,Unknown,74.79,1071,,,
USGS,404518077575501,1968-09-29T00:00:00-00:00,,,ft,74.8,ft,Unknown,74.8,1071,,,
USGS,404518077575501,1968-09-30T00:00:00-00:00,,,ft,74.78,ft,Unknown,74.78,1071,,,
USGS,404518077575501,1968-10-01T00:00:00-00:00,,,ft,74.76,ft,Unknown,74.76,1071,,,
USGS,404518077575501,1968-10-02T00:00:00-00:00,,,ft,74.75,ft,Unknown,74.75,1071,,,
USGS,404518077575501,1968-10-03T00:00:00-00:00,,,ft,74.74,ft,Unknown,74.74,1071,,,
USGS,404518077575501,1968-10-04T00:00:00-00:00,,,ft,74.74,ft,Unknown,74.74,1071,,,
USGS,404518077575501,1968-10-05T00:00:00-00:00,,,ft,74.74,ft,Unknown,74.74,1071,,,
USGS,404518077575501,1968-10-06T00:00:00-00:00,,,ft,74.74,ft,Unknown,74.74,1071,,,
USGS,404518077575501,1968-10-07T00:00:00-00:00,,,ft,74.72,ft,Unknown,74.72,1071,,,
USGS,404518077575501,1968-10-08T00:00:00-00:00,,,ft,74.73,ft,Unknown,74.73,1071,,,
USGS,404518077575501,1968-10-09T00:00:00-00:00,,,ft,74.72,ft,Unknown,74.72,1071,,,
USGS,404518077575501,1968-10-10T00:00:00-00:00,,,ft,74.71,ft,Unknown,74.71,1071,,,
USGS,404518077575501,1968-10-11T00:00:00-00:00,,,ft,74.71,ft,Unknown,74.71,1071,,,
USGS,404518077575501,1968-10-12T00:00:00-00:00,,,ft,74.7,ft,Unknown,74.7,1071,,,
USGS,404518077575501,1968-10-13T00:00:00-00:00,,,ft,74.69,ft,Unknown,74.69,1071,,,
USGS,404518077575501,1968-10-14T00:00:00-00:00,,,ft,74.69,ft,Unknown,74.69,1071,,,
USGS,404518077575501,1968-10-15T00:00:00-00:00,,,ft,74.68,ft,Unknown,74.68,1071,,,
USGS,404518077575501,1968-10-16T00:00:00-00:00,,,ft,74.68,ft,Unknown,74.68,1071,,,
USGS,404518077575501,1968-10-17T00:00:00-00:00,,,ft,74.67,ft,Unknown,74.67,1071,,,
